Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
"09/14/2022 03:12",3971,3971.5,3970.25,3970.5,-0.5,-0.01%,347,N/A
"09/14/2022 03:11",3971,3972.75,3970.5,3971,0,0.00%,261,N/A
"09/14/2022 03:10",3971.5,3972.75,3971,3971,-0.5,-0.01%,425,N/A
"09/14/2022 03:09",3971.25,3971.75,3970.25,3971.5,0.25,+0.01%,671,N/A
"09/14/2022 03:08",3972,3972.5,3971.25,3971.25,-1,-0.03%,555,N/A
"09/14/2022 03:07",3969.75,3972.75,3969.75,3972.25,2.5,+0.06%,806,N/A
"09/14/2022 03:06",3970.25,3970.75,3969.25,3969.75,-0.5,-0.01%,585,N/A
"09/14/2022 03:05",3970,3971,3969,3970.25,0.25,+0.01%,406,N/A
"09/14/2022 03:04",3969.5,3971,3969.5,3970,0.25,+0.01%,692,N/A
"09/14/2022 03:03",3968.75,3971.25,3968.75,3969.75,0.75,+0.02%,976,N/A
"09/14/2022 03:02",3966.75,3969.25,3966.25,3969,2.5,+0.06%,459,N/A
"09/14/2022 03:01",3965.75,3967,3964.5,3966.5,0.75,+0.02%,453,N/A
"09/14/2022 03:00",3966,3967.25,3964.25,3965.75,0,0.00%,602,N/A
"09/14/2022 02:59",3964.25,3966,3964,3965.75,1.25,+0.03%,172,N/A
"09/14/2022 02:58",3966,3966.25,3964.25,3964.5,-1.5,-0.04%,263,N/A
"09/14/2022 02:57",3967.5,3967.75,3965.75,3966,-1.5,-0.04%,200,N/A
"09/14/2022 02:56",3966.5,3967.5,3965.75,3967.5,1,+0.03%,264,N/A
"09/14/2022 02:55",3965.75,3968.25,3965.75,3966.5,0.75,+0.02%,940,N/A
"09/14/2022 02:54",3964,3966,3964,3965.75,2,+0.05%,462,N/A
"09/14/2022 02:53",3962.5,3964.25,3962.5,3963.75,1,+0.03%,320,N/A
"09/14/2022 02:52",3964.25,3964.5,3962.25,3962.75,-1.5,-0.04%,217,N/A
"09/14/2022 02:51",3963.5,3964.75,3963.5,3964.25,0.75,+0.02%,134,N/A
"09/14/2022 02:50",3963.75,3963.75,3962.75,3963.5,-0.5,-0.01%,155,N/A
"09/14/2022 02:49",3964,3964.5,3962.75,3964,0,0.00%,287,N/A
"09/14/2022 02:48",3963.75,3965,3962.5,3964,0.5,+0.01%,424,N/A
"09/14/2022 02:47",3965.75,3966,3963.5,3963.5,-2.25,-0.06%,283,N/A
"09/14/2022 02:46",3963.25,3965.75,3963.25,3965.75,2.25,+0.06%,357,N/A
"09/14/2022 02:45",3965.25,3965.25,3963,3963.5,-1.5,-0.04%,232,N/A
"09/14/2022 02:44",3963.75,3965.75,3963.75,3965,1.5,+0.04%,275,N/A
"09/14/2022 02:43",3963.75,3964.75,3963.25,3963.5,-0.25,-0.01%,231,N/A
"09/14/2022 02:42",3963.75,3965,3963.25,3963.75,-0.25,-0.01%,433,N/A
"09/14/2022 02:41",3960.5,3965,3960.25,3964,3.75,+0.09%,547,N/A
"09/14/2022 02:40",3960.5,3961.5,3959.75,3960.25,-0.25,-0.01%,262,N/A
"09/14/2022 02:39",3960,3961.75,3959.25,3960.5,0.25,+0.01%,321,N/A
"09/14/2022 02:38",3963,3963.25,3960,3960.25,-2.75,-0.07%,282,N/A
"09/14/2022 02:37",3961.5,3963.25,3961.5,3963,1.5,+0.04%,469,N/A
"09/14/2022 02:36",3960,3961.75,3959.5,3961.5,1.25,+0.03%,297,N/A
"09/14/2022 02:35",3961.75,3962,3959.75,3960.25,-1.25,-0.03%,502,N/A
"09/14/2022 02:34",3960,3962,3959.75,3961.5,1.5,+0.04%,329,N/A
"09/14/2022 02:33",3959.75,3961.25,3959.25,3960,0.25,+0.01%,359,N/A
"09/14/2022 02:32",3959.75,3962.5,3959,3959.75,0.25,+0.01%,864,N/A
"09/14/2022 02:31",3957.75,3959.5,3957.25,3959.5,1.5,+0.04%,624,N/A
"09/14/2022 02:30",3954,3958.5,3953.75,3958,3.75,+0.09%,635,N/A
"09/14/2022 02:29",3953.5,3955.75,3953,3954.25,1,+0.03%,532,N/A
"09/14/2022 02:28",3953,3954.75,3952.75,3953.25,0.25,+0.01%,493,N/A
"09/14/2022 02:27",3956.25,3956.25,3953,3953,-3.25,-0.08%,288,N/A
"09/14/2022 02:26",3953.75,3956.5,3953.5,3956.25,2.25,+0.06%,444,N/A
"09/14/2022 02:25",3954,3955.25,3952.75,3954,-0.25,-0.01%,428,N/A
"09/14/2022 02:24",3953.25,3955,3953.25,3954.25,1,+0.03%,249,N/A
"09/14/2022 02:23",3956.5,3956.5,3953,3953.25,-3.25,-0.08%,581,N/A
"09/14/2022 02:22",3959.25,3959.5,3956,3956.5,-3,-0.08%,605,N/A
"09/14/2022 02:21",3960.5,3961.5,3959,3959.5,-1,-0.03%,750,N/A
"09/14/2022 02:20",3957.75,3960.5,3956.5,3960.5,3,+0.08%,427,N/A
"09/14/2022 02:19",3960.25,3960.25,3957.25,3957.5,-2.5,-0.06%,817,N/A
"09/14/2022 02:18",3961.5,3962.25,3959,3960,-1.75,-0.04%,828,N/A
"09/14/2022 02:17",3963.25,3964.5,3961.75,3961.75,-1.75,-0.04%,435,N/A
"09/14/2022 02:16",3967.5,3967.5,3961.75,3963.5,-4,-0.10%,858,N/A
"09/14/2022 02:15",3966.25,3967.75,3965.5,3967.5,1.25,+0.03%,463,N/A
"09/14/2022 02:14",3965.75,3967.5,3965.25,3966.25,0.5,+0.01%,504,N/A
"09/14/2022 02:13",3966,3967,3965.25,3965.75,-0.5,-0.01%,388,N/A
"09/14/2022 02:12",3967.5,3968.5,3966,3966.25,-1.25,-0.03%,395,N/A
"09/14/2022 02:11",3968.5,3968.5,3966.75,3967.5,-1,-0.03%,677,N/A
"09/14/2022 02:10",3969.75,3970.5,3968.25,3968.5,-1.5,-0.04%,869,N/A
"09/14/2022 02:09",3970.5,3970.5,3968,3970,-0.5,-0.01%,444,N/A
"09/14/2022 02:08",3970.25,3970.75,3969.5,3970.5,0,0.00%,488,N/A
"09/14/2022 02:07",3970.75,3971.25,3969.5,3970.5,-0.25,-0.01%,771,N/A
"09/14/2022 02:06",3969.75,3971,3968.5,3970.75,1.25,+0.03%,891,N/A
"09/14/2022 02:05",3966.75,3970.25,3966,3969.5,2.75,+0.07%,1155,N/A
"09/14/2022 02:04",3966.75,3968,3966,3966.75,0,0.00%,441,N/A
"09/14/2022 02:03",3967.75,3968,3966.5,3966.75,-1.25,-0.03%,552,N/A
"09/14/2022 02:02",3963,3968,3962.75,3968,5.25,+0.13%,2024,N/A
"09/14/2022 02:01",3963,3963.75,3962.25,3962.75,0,0.00%,556,N/A
"09/14/2022 02:00",3959.25,3964.75,3959,3962.75,3.75,+0.09%,2178,N/A
"09/14/2022 01:59",3960,3960,3959,3959,-1,-0.03%,490,N/A
"09/14/2022 01:58",3960.25,3961,3959.5,3960,0,0.00%,272,N/A
"09/14/2022 01:57",3960.75,3962.5,3959.5,3960,-0.75,-0.02%,485,N/A
"09/14/2022 01:56",3961,3961,3960,3960.75,-0.25,-0.01%,145,N/A
"09/14/2022 01:55",3961.25,3962.75,3960.75,3961,-0.25,-0.01%,491,N/A
"09/14/2022 01:54",3960,3961.5,3959.5,3961.25,1.25,+0.03%,262,N/A
"09/14/2022 01:53",3959.5,3960.5,3959.5,3960,0.75,+0.02%,268,N/A
"09/14/2022 01:52",3959.75,3960,3959.25,3959.25,-0.25,-0.01%,120,N/A
"09/14/2022 01:51",3959.25,3960,3959,3959.5,0.5,+0.01%,115,N/A
"09/14/2022 01:50",3958,3959.25,3958,3959,1,+0.03%,280,N/A
"09/14/2022 01:49",3958,3958.5,3958,3958,0.25,+0.01%,196,N/A
"09/14/2022 01:48",3957.5,3958,3957.25,3957.75,0.25,+0.01%,164,N/A
"09/14/2022 01:47",3958.25,3958.5,3957.5,3957.5,-1,-0.03%,90,N/A
"09/14/2022 01:46",3959.25,3959.5,3958.5,3958.5,-0.5,-0.01%,172,N/A
"09/14/2022 01:45",3958.25,3959.5,3958.25,3959,0.75,+0.02%,291,N/A
"09/14/2022 01:44",3958,3958.5,3957.5,3958.25,0.5,+0.01%,267,N/A
"09/14/2022 01:43",3958.75,3959,3957.5,3957.75,-0.75,-0.02%,255,N/A
"09/14/2022 01:42",3960,3960,3958.25,3958.5,-1.5,-0.04%,207,N/A
"09/14/2022 01:41",3960.5,3961.5,3960,3960,-0.5,-0.01%,186,N/A
"09/14/2022 01:40",3959,3960.75,3958.75,3960.5,1.25,+0.03%,263,N/A
"09/14/2022 01:39",3959.5,3959.5,3959,3959.25,0,0.00%,124,N/A
"09/14/2022 01:38",3960,3960.5,3959.25,3959.25,-0.75,-0.02%,171,N/A
"09/14/2022 01:37",3959.5,3960,3959.25,3960,0.5,+0.01%,197,N/A
"09/14/2022 01:36",3960,3960.75,3959.25,3959.5,-0.25,-0.01%,304,N/A
"09/14/2022 01:35",3960.75,3960.75,3959.5,3959.75,-0.75,-0.02%,168,N/A
"09/14/2022 01:34",3960.25,3961.25,3960.25,3960.5,0.25,+0.01%,139,N/A
"09/14/2022 01:33",3960.25,3960.75,3959.5,3960.25,0,0.00%,196,N/A
"09/14/2022 01:32",3962.5,3962.5,3960,3960.25,-2.25,-0.06%,274,N/A
"09/14/2022 01:31",3961.5,3962.75,3961.25,3962.5,1,+0.03%,386,N/A
"09/14/2022 01:30",3959.75,3962,3959.75,3961.5,1.75,+0.04%,639,N/A
"09/14/2022 01:29",3960.25,3960.5,3959.25,3959.75,-0.25,-0.01%,348,N/A
"09/14/2022 01:28",3959,3960.75,3959,3960,1,+0.03%,352,N/A
"09/14/2022 01:27",3959,3960,3958.5,3959,0,0.00%,331,N/A
"09/14/2022 01:26",3958.75,3959.5,3958.25,3959,0,0.00%,774,N/A
"09/14/2022 01:25",3956,3959,3955.5,3959,3,+0.08%,962,N/A
"09/14/2022 01:24",3955,3956,3954.75,3956,1,+0.03%,251,N/A
"09/14/2022 01:23",3952.75,3955,3952.75,3955,2.25,+0.06%,287,N/A
"09/14/2022 01:22",3953.75,3954,3952.5,3952.75,-0.75,-0.02%,215,N/A
"09/14/2022 01:21",3954,3954.5,3953.25,3953.5,-0.5,-0.01%,162,N/A
"09/14/2022 01:20",3954.25,3954.5,3952.5,3954,-0.25,-0.01%,600,N/A
"09/14/2022 01:19",3955.75,3955.75,3954,3954.25,-1.25,-0.03%,238,N/A
"09/14/2022 01:18",3954,3955.5,3953.75,3955.5,1.75,+0.04%,127,N/A
"09/14/2022 01:17",3953,3954.5,3951.75,3953.75,1,+0.03%,327,N/A
"09/14/2022 01:16",3953,3954,3952.5,3952.75,-0.5,-0.01%,277,N/A
"09/14/2022 01:15",3955,3956,3953,3953.25,-1.75,-0.04%,459,N/A
"09/14/2022 01:14",3953.25,3955.25,3952.75,3955,1.75,+0.04%,402,N/A
"09/14/2022 01:13",3952,3953.75,3951.5,3953.25,1.5,+0.04%,534,N/A
"09/14/2022 01:12",3951,3951.75,3950.75,3951.75,1,+0.03%,302,N/A
"09/14/2022 01:11",3950,3951,3949.5,3950.75,0.75,+0.02%,166,N/A
"09/14/2022 01:10",3950.75,3951.25,3948.75,3950,-0.75,-0.02%,429,N/A
"09/14/2022 01:09",3950.75,3951.25,3950,3950.75,0,0.00%,257,N/A
"09/14/2022 01:08",3949.75,3952.25,3949.75,3950.75,1,+0.03%,649,N/A
"09/14/2022 01:07",3947.5,3950,3947.5,3949.75,2.25,+0.06%,280,N/A
"09/14/2022 01:06",3948.25,3948.75,3947,3947.5,-0.75,-0.02%,358,N/A
"09/14/2022 01:05",3947.75,3949,3947.75,3948.25,0.75,+0.02%,272,N/A
"09/14/2022 01:04",3947.75,3948.5,3946.75,3947.5,-0.25,-0.01%,524,N/A
"09/14/2022 01:03",3949,3950,3947.25,3947.75,-1,-0.03%,632,N/A
"09/14/2022 01:02",3951.5,3951.5,3948.75,3948.75,-2.75,-0.07%,830,N/A
"09/14/2022 01:01",3950.75,3952.5,3950.25,3951.5,0.75,+0.02%,658,N/A
"09/14/2022 01:00",3950.25,3951.75,3949.75,3950.75,0.25,+0.01%,578,N/A
"09/14/2022 00:59",3950.75,3951.25,3949.75,3950.5,-0.25,-0.01%,437,N/A
"09/14/2022 00:58",3951,3951.75,3950,3950.75,0,0.00%,481,N/A
"09/14/2022 00:57",3951.75,3951.75,3950.75,3950.75,-0.75,-0.02%,432,N/A
"09/14/2022 00:56",3952.75,3952.75,3951.25,3951.5,-1.25,-0.03%,717,N/A
"09/14/2022 00:55",3953.75,3954.25,3952.75,3952.75,-1.25,-0.03%,244,N/A
"09/14/2022 00:54",3953.75,3954.5,3953.5,3954,0.5,+0.01%,135,N/A
"09/14/2022 00:53",3954.75,3955.25,3953.25,3953.5,-1.25,-0.03%,283,N/A
"09/14/2022 00:52",3955.25,3955.5,3952.5,3954.75,-0.25,-0.01%,650,N/A
"09/14/2022 00:51",3955.5,3955.5,3954,3955,-0.5,-0.01%,314,N/A
"09/14/2022 00:50",3955,3955.75,3955,3955.5,0.75,+0.02%,173,N/A
"09/14/2022 00:49",3955,3955,3954.5,3954.75,-0.25,-0.01%,140,N/A
"09/14/2022 00:48",3955,3955.25,3954.75,3955,0.25,+0.01%,128,N/A
"09/14/2022 00:47",3955.25,3955.75,3954.5,3954.75,-0.75,-0.02%,305,N/A
"09/14/2022 00:46",3955.75,3956.75,3955,3955.5,-0.25,-0.01%,235,N/A
"09/14/2022 00:45",3956.75,3956.75,3955.5,3955.75,-1,-0.03%,312,N/A
"09/14/2022 00:44",3957.25,3957.25,3956.75,3956.75,-0.25,-0.01%,107,N/A
"09/14/2022 00:43",3958.75,3958.75,3957,3957,-2.25,-0.06%,252,N/A
"09/14/2022 00:42",3959.75,3959.75,3958.75,3959.25,-0.5,-0.01%,118,N/A
"09/14/2022 00:41",3960.5,3960.75,3959.5,3959.75,-0.75,-0.02%,188,N/A
"09/14/2022 00:40",3961.25,3961.25,3960.5,3960.5,-0.5,-0.01%,78,N/A
"09/14/2022 00:39",3960.5,3961.25,3960.5,3961,0.5,+0.01%,77,N/A
"09/14/2022 00:38",3960.75,3960.75,3960.25,3960.5,-0.25,-0.01%,64,N/A
"09/14/2022 00:37",3960.75,3961,3960.25,3960.75,0,0.00%,100,N/A
"09/14/2022 00:36",3961.75,3961.75,3960.25,3960.75,-1,-0.03%,153,N/A
"09/14/2022 00:35",3961.5,3961.75,3961,3961.75,0.25,+0.01%,252,N/A
"09/14/2022 00:34",3960.25,3962,3960.25,3961.5,1.5,+0.04%,284,N/A
"09/14/2022 00:33",3959.25,3960.25,3959.25,3960,1,+0.03%,125,N/A
"09/14/2022 00:32",3959,3959.75,3959,3959,-0.25,-0.01%,88,N/A
"09/14/2022 00:31",3959.25,3959.25,3958.75,3959.25,0,0.00%,20,N/A
"09/14/2022 00:30",3959.25,3959.5,3958.5,3959.25,-0.25,-0.01%,56,N/A
"09/14/2022 00:29",3959,3959.75,3959,3959.5,0.5,+0.01%,88,N/A
"09/14/2022 00:28",3958.25,3959.25,3958.25,3959,0.75,+0.02%,278,N/A
"09/14/2022 00:27",3958.5,3958.5,3957.75,3958.25,0,0.00%,101,N/A
"09/14/2022 00:26",3958.5,3958.75,3958.25,3958.25,0,0.00%,42,N/A
"09/14/2022 00:25",3958.5,3959.25,3958.25,3958.25,-0.5,-0.01%,91,N/A
"09/14/2022 00:24",3958.5,3959,3958,3958.75,0,0.00%,37,N/A
"09/14/2022 00:23",3958.75,3959.25,3958.75,3958.75,-0.25,-0.01%,77,N/A
"09/14/2022 00:22",3958.5,3959,3958.25,3959,0.25,+0.01%,31,N/A
"09/14/2022 00:21",3959,3959,3958.5,3958.75,-0.25,-0.01%,29,N/A
"09/14/2022 00:20",3959,3959,3958.75,3959,-0.25,-0.01%,31,N/A
"09/14/2022 00:19",3957.75,3959.75,3957.75,3959.25,1.5,+0.04%,163,N/A
"09/14/2022 00:18",3958,3958,3957.25,3957.75,-0.5,-0.01%,187,N/A
"09/14/2022 00:17",3958,3958.25,3957.75,3958.25,0.25,+0.01%,151,N/A
"09/14/2022 00:16",3959.25,3959.25,3958,3958,-1.5,-0.04%,65,N/A
"09/14/2022 00:15",3959,3959.5,3958.75,3959.5,0.25,+0.01%,73,N/A
"09/14/2022 00:14",3959.75,3959.75,3959,3959.25,-0.75,-0.02%,52,N/A
"09/14/2022 00:13",3959.75,3960.5,3959.75,3960,0.25,+0.01%,66,N/A
"09/14/2022 00:12",3959,3960,3959,3959.75,0.75,+0.02%,116,N/A
"09/14/2022 00:11",3958.75,3959,3958,3959,0.25,+0.01%,86,N/A
"09/14/2022 00:10",3958.75,3958.75,3958,3958.75,0,0.00%,131,N/A
"09/14/2022 00:09",3958.5,3959.5,3958.5,3958.75,0,0.00%,52,N/A
"09/14/2022 00:08",3958.5,3959.25,3958,3958.75,0,0.00%,57,N/A
"09/14/2022 00:07",3959.5,3959.5,3958.5,3958.75,-0.75,-0.02%,69,N/A
"09/14/2022 00:06",3960.75,3960.75,3959.25,3959.5,-1.25,-0.03%,94,N/A
"09/14/2022 00:05",3959,3960.75,3959,3960.75,1.75,+0.04%,260,N/A
"09/14/2022 00:04",3959.5,3959.5,3958.75,3959,-0.5,-0.01%,88,N/A
"09/14/2022 00:03",3959.75,3960.25,3959.25,3959.5,-0.25,-0.01%,78,N/A
"09/14/2022 00:02",3960,3960.25,3959.5,3959.75,0,0.00%,130,N/A
"09/14/2022 00:01",3959.25,3959.75,3958.5,3959.75,0.5,+0.01%,137,N/A
"09/14/2022 00:00",3959.5,3959.75,3958.5,3959.25,0.25,+0.01%,167,N/A
"09/13/2022 23:59",3959,3959.75,3959,3959,0,0.00%,56,N/A
"09/13/2022 23:58",3958.75,3959.25,3958.75,3959,0,0.00%,50,N/A
"09/13/2022 23:57",3958,3959.25,3958,3959,1,+0.03%,89,N/A
"09/13/2022 23:56",3958,3958.25,3957.75,3958,0.25,+0.01%,39,N/A
"09/13/2022 23:55",3958,3958.25,3957.5,3957.75,-0.25,-0.01%,61,N/A
"09/13/2022 23:54",3958,3958.75,3957.75,3958,-0.25,-0.01%,55,N/A
"09/13/2022 23:53",3957.75,3958.25,3957.5,3958.25,0.5,+0.01%,43,N/A
"09/13/2022 23:52",3957.75,3957.75,3957.5,3957.75,0,0.00%,45,N/A
"09/13/2022 23:51",3958.25,3958.25,3957.5,3957.75,-0.5,-0.01%,60,N/A
"09/13/2022 23:50",3957.75,3958.25,3957.5,3958.25,0.75,+0.02%,64,N/A
"09/13/2022 23:49",3957.75,3958.25,3957,3957.5,0,0.00%,131,N/A
"09/13/2022 23:48",3959.75,3959.75,3957.5,3957.5,-2.25,-0.06%,232,N/A
"09/13/2022 23:47",3959.75,3960,3959.5,3959.75,0.25,+0.01%,70,N/A
"09/13/2022 23:46",3959,3959.5,3959,3959.5,0.75,+0.02%,87,N/A
"09/13/2022 23:45",3959.75,3959.75,3958.75,3958.75,-1,-0.03%,43,N/A
"09/13/2022 23:44",3959.5,3959.75,3959,3959.75,0.5,+0.01%,57,N/A
"09/13/2022 23:43",3959.75,3959.75,3959.25,3959.25,-0.75,-0.02%,73,N/A
"09/13/2022 23:42",3959.5,3960,3959.5,3960,0.25,+0.01%,75,N/A
"09/13/2022 23:41",3960,3960,3959,3959.75,0,0.00%,122,N/A
"09/13/2022 23:40",3960.25,3960.25,3959.75,3959.75,-0.5,-0.01%,59,N/A
"09/13/2022 23:39",3960.25,3960.25,3959.5,3960.25,0,0.00%,94,N/A
"09/13/2022 23:38",3959.5,3960.25,3959.25,3960.25,0.75,+0.02%,120,N/A
"09/13/2022 23:37",3960,3960.5,3959.25,3959.5,-0.75,-0.02%,129,N/A
"09/13/2022 23:36",3960.5,3960.75,3960.25,3960.25,0,0.00%,203,N/A
"09/13/2022 23:35",3960.75,3961,3960,3960.25,-0.25,-0.01%,126,N/A
"09/13/2022 23:34",3960.5,3961,3959.75,3960.5,0.25,+0.01%,198,N/A
"09/13/2022 23:33",3959.75,3960.75,3959.25,3960.25,0.75,+0.02%,154,N/A
"09/13/2022 23:32",3960.25,3960.25,3959.25,3959.5,-1,-0.03%,275,N/A
"09/13/2022 23:31",3958.5,3960.5,3958.25,3960.5,1.75,+0.04%,240,N/A
"09/13/2022 23:30",3957.25,3958.75,3957.25,3958.75,1.75,+0.04%,90,N/A
"09/13/2022 23:29",3957.5,3957.5,3957,3957,-0.5,-0.01%,24,N/A
"09/13/2022 23:28",3956.75,3957.5,3956.75,3957.5,0.75,+0.02%,98,N/A
"09/13/2022 23:27",3956.75,3957,3956.5,3956.75,0.25,+0.01%,107,N/A
"09/13/2022 23:26",3956.25,3956.75,3956.25,3956.5,0.25,+0.01%,52,N/A
"09/13/2022 23:25",3956,3956.25,3956,3956.25,0.5,+0.01%,50,N/A
"09/13/2022 23:24",3956.5,3956.5,3955.5,3955.75,-1,-0.03%,168,N/A
"09/13/2022 23:23",3956.75,3956.75,3956.25,3956.75,-0.25,-0.01%,66,N/A
"09/13/2022 23:22",3957.75,3957.75,3956.75,3957,-0.75,-0.02%,59,N/A
"09/13/2022 23:21",3957,3957.75,3956.75,3957.75,0.75,+0.02%,69,N/A
"09/13/2022 23:20",3956.75,3957,3956.5,3957,0.25,+0.01%,33,N/A
"09/13/2022 23:19",3956.75,3957,3956.5,3956.75,0,0.00%,59,N/A
"09/13/2022 23:18",3957,3957.25,3956.5,3956.75,-0.25,-0.01%,61,N/A
"09/13/2022 23:17",3957,3957.25,3956.5,3957,-0.25,-0.01%,38,N/A
"09/13/2022 23:16",3957.5,3957.5,3957.25,3957.25,0,0.00%,47,N/A
"09/13/2022 23:15",3957.25,3957.5,3957,3957.25,0.25,+0.01%,66,N/A
"09/13/2022 23:14",3958.75,3958.75,3957,3957,-1.5,-0.04%,51,N/A
"09/13/2022 23:13",3958,3958.5,3958,3958.5,0.5,+0.01%,29,N/A
"09/13/2022 23:12",3957.25,3958.25,3957.25,3958,1,+0.03%,41,N/A
"09/13/2022 23:11",3956.75,3957,3956.5,3957,0.25,+0.01%,36,N/A
"09/13/2022 23:10",3957,3957.25,3956.75,3956.75,0,0.00%,32,N/A
"09/13/2022 23:09",3957.5,3957.5,3956.5,3956.75,-0.5,-0.01%,102,N/A
"09/13/2022 23:08",3958.25,3958.25,3957.25,3957.25,-1,-0.03%,43,N/A
"09/13/2022 23:07",3957.75,3958.5,3957.25,3958.25,0.5,+0.01%,59,N/A
"09/13/2022 23:06",3958,3958,3957.5,3957.75,0,0.00%,80,N/A
"09/13/2022 23:05",3958.5,3959,3957.75,3957.75,-0.5,-0.01%,144,N/A
"09/13/2022 23:04",3957.75,3958.5,3957.5,3958.25,0.5,+0.01%,136,N/A
"09/13/2022 23:03",3957.75,3957.75,3957.25,3957.75,0.25,+0.01%,101,N/A
"09/13/2022 23:02",3957.25,3957.75,3957.25,3957.5,0.5,+0.01%,140,N/A
"09/13/2022 23:01",3957,3957.25,3956.75,3957,0,0.00%,88,N/A
"09/13/2022 23:00",3957.5,3957.75,3956.75,3957,-0.5,-0.01%,95,N/A
"09/13/2022 22:59",3957.25,3957.5,3957.25,3957.5,0.25,+0.01%,53,N/A
"09/13/2022 22:58",3957,3957.5,3957,3957.25,0.25,+0.01%,81,N/A
"09/13/2022 22:57",3955.5,3957.25,3955.5,3957,1.5,+0.04%,252,N/A
"09/13/2022 22:56",3955.5,3955.75,3955.25,3955.5,0,0.00%,136,N/A
"09/13/2022 22:55",3955.5,3955.75,3955,3955.5,0.25,+0.01%,172,N/A
"09/13/2022 22:54",3955.75,3955.75,3955.25,3955.25,-0.5,-0.01%,209,N/A
"09/13/2022 22:53",3956.25,3956.25,3955.5,3955.75,-0.5,-0.01%,127,N/A
"09/13/2022 22:52",3957,3957,3955.75,3956.25,-0.5,-0.01%,180,N/A
"09/13/2022 22:51",3957,3957.25,3956.5,3956.75,-0.25,-0.01%,104,N/A
"09/13/2022 22:50",3957,3957.25,3956.75,3957,0.25,+0.01%,93,N/A
"09/13/2022 22:49",3957,3957,3956.75,3956.75,0,0.00%,67,N/A
"09/13/2022 22:48",3956.75,3957.5,3956.75,3956.75,0.25,+0.01%,131,N/A
"09/13/2022 22:47",3957,3957,3955.75,3956.5,-0.5,-0.01%,168,N/A
"09/13/2022 22:46",3957.25,3957.75,3956.75,3957,-0.5,-0.01%,106,N/A
"09/13/2022 22:45",3956.75,3957.5,3956.5,3957.5,1,+0.03%,285,N/A
"09/13/2022 22:44",3956.75,3957,3956.25,3956.5,0,0.00%,89,N/A
"09/13/2022 22:43",3957.25,3957.75,3956.5,3956.5,-0.75,-0.02%,322,N/A
"09/13/2022 22:42",3957.5,3958,3957,3957.25,-0.5,-0.01%,139,N/A
"09/13/2022 22:41",3958.5,3958.5,3957.75,3957.75,-1,-0.03%,44,N/A
"09/13/2022 22:40",3958.75,3959,3958.25,3958.75,0,0.00%,47,N/A
"09/13/2022 22:39",3959.25,3959.25,3958.5,3958.75,-0.25,-0.01%,66,N/A
"09/13/2022 22:38",3957.75,3959,3957.75,3959,1.25,+0.03%,115,N/A
"09/13/2022 22:37",3958.25,3958.25,3956.75,3957.75,-0.5,-0.01%,277,N/A
"09/13/2022 22:36",3959.25,3959.25,3958.25,3958.25,-1,-0.03%,229,N/A
"09/13/2022 22:35",3960.25,3960.25,3959,3959.25,-0.75,-0.02%,57,N/A
"09/13/2022 22:34",3960.25,3960.75,3959.25,3960,-0.5,-0.01%,85,N/A
"09/13/2022 22:33",3960.75,3960.75,3960.25,3960.5,-0.25,-0.01%,88,N/A
"09/13/2022 22:32",3961,3961.25,3960,3960.75,0,0.00%,141,N/A
"09/13/2022 22:31",3960.75,3961,3960.25,3960.75,-0.25,-0.01%,160,N/A
"09/13/2022 22:30",3961.5,3961.75,3961,3961,-0.5,-0.01%,136,N/A
"09/13/2022 22:29",3962,3962.25,3961.25,3961.5,-0.5,-0.01%,147,N/A
"09/13/2022 22:28",3961.25,3962,3960.75,3962,0.75,+0.02%,163,N/A
"09/13/2022 22:27",3960.75,3961.25,3960.25,3961.25,0.75,+0.02%,97,N/A
"09/13/2022 22:26",3959.75,3960.5,3959.75,3960.5,0.5,+0.01%,46,N/A
"09/13/2022 22:25",3960,3960.25,3959.5,3960,0.25,+0.01%,63,N/A
"09/13/2022 22:24",3959.25,3959.75,3959.25,3959.75,0.5,+0.01%,31,N/A
"09/13/2022 22:23",3959,3959.75,3959,3959.25,0,0.00%,70,N/A
"09/13/2022 22:22",3959.75,3960,3959.25,3959.25,-0.75,-0.02%,74,N/A
"09/13/2022 22:21",3960.25,3960.75,3960,3960,-0.5,-0.01%,36,N/A
"09/13/2022 22:20",3960.75,3961,3960.5,3960.5,0,0.00%,79,N/A
"09/13/2022 22:19",3959.75,3960.75,3959.5,3960.5,0.75,+0.02%,134,N/A
"09/13/2022 22:18",3960.25,3960.25,3959.5,3959.75,-0.5,-0.01%,85,N/A
"09/13/2022 22:17",3960.25,3960.5,3960,3960.25,0,0.00%,59,N/A
"09/13/2022 22:16",3960.75,3961,3960,3960.25,-0.75,-0.02%,57,N/A
"09/13/2022 22:15",3961.75,3961.75,3960.75,3961,-0.75,-0.02%,97,N/A
"09/13/2022 22:14",3962.25,3962.5,3961.75,3961.75,-0.5,-0.01%,34,N/A
"09/13/2022 22:13",3961.75,3962.5,3961.75,3962.25,0.5,+0.01%,95,N/A
"09/13/2022 22:12",3961.5,3962.25,3961.5,3961.75,0.25,+0.01%,181,N/A
"09/13/2022 22:11",3961.25,3961.75,3961,3961.5,0.25,+0.01%,43,N/A
"09/13/2022 22:10",3961.5,3961.5,3961,3961.25,-0.25,-0.01%,65,N/A
"09/13/2022 22:09",3961.75,3962.25,3961.5,3961.5,-0.25,-0.01%,105,N/A
